1.9626,4.0137,1.1911
1.9739,4.0400,1.1945
1.9855,4.0665,1.1979
1.9971,4.0931,1.2013
2.0088,4.1199,1.2048
2.0206,4.1469,1.2083
2.0325,4.1740,1.2119
2.0444,4.2012,1.2156
2.0564,4.2286,1.2192
2.0685,4.2562,1.2230
2.0808,4.2839,1.2268
2.0931,4.3118,1.2306
2.1054,4.3398,1.2345
2.1178,4.3680,1.2385
2.1304,4.3964,1.2425
2.1430,4.4249,1.2466
2.1558,4.4536,1.2507
2.1686,4.4825,1.2549
2.1815,4.5115,1.2591
2.1945,4.5407,1.2634
2.2075,4.5701,1.2677
2.2207,4.5996,1.2722
2.2340,4.6293,1.2766
2.2473,4.6592,1.2812
2.2608,4.6893,1.2858
2.2743,4.7195,1.2904
2.2880,4.7499,1.2952
2.3017,4.7805,1.3000
2.3155,4.8113,1.3048
2.3293,4.8422,1.3097
2.3433,4.8733,1.3147
2.3575,4.9046,1.3198
2.3717,4.9361,1.3249
2.3860,4.9678,1.3301
2.4004,4.9996,1.3354
2.4149,5.0316,1.3407
2.4294,5.0639,1.3461
2.4441,5.0963,1.3516
2.4589,5.1289,1.3572
2.4738,5.1617,1.3628
2.4888,5.1946,1.3685
2.5039,5.2278,1.3743
2.5191,5.2612,1.3802
2.5343,5.2948,1.3861
2.5497,5.3285,1.3921
2.5652,5.3625,1.3982
2.5808,5.3966,1.4044
2.5965,5.4310,1.4107
2.6123,5.4655,1.4170
2.6282,5.5003,1.4235
2.6442,5.5353,1.4300
2.6604,5.5704,1.4366
2.6766,5.6058,1.4433
2.6929,5.6414,1.4501
2.7093,5.6772,1.4570
2.7259,5.7131,1.4639
2.7425,5.7494,1.4710
2.7593,5.7858,1.4781
2.7762,5.8224,1.4854
2.7932,5.8592,1.4927
2.8102,5.8963,1.5002
2.8275,5.9336,1.5077
2.8449,5.9711,1.5154
2.8623,6.0088,1.5231
2.8798,6.0467,1.5310
2.8975,6.0849,1.5389
2.9153,6.1232,1.5470
2.9332,6.1618,1.5551
2.9512,6.2007,1.5634
2.9693,6.2397,1.5718
2.9876,6.2790,1.5803
3.0060,6.3185,1.5889
3.0245,6.3582,1.5976
3.0430,6.3982,1.6064
3.0618,6.4384,1.6153
3.0806,6.4788,1.6244
3.0995,6.5195,1.6336
3.1187,6.5604,1.6429
3.1379,6.6016,1.6523
3.1572,6.6429,1.6618
3.1767,6.6846,1.6715
3.1963,6.7264,1.6813
3.2161,6.7685,1.6912
3.2359,6.8109,1.7013
3.2558,6.8535,1.7114
3.2759,6.8963,1.7217
3.2962,6.9394,1.7322
3.3165,6.9827,1.7428
3.3370,7.0263,1.7535
3.3576,7.0702,1.7644
3.3784,7.1143,1.7754
3.3993,7.1586,1.7865
3.4203,7.2032,1.7978
3.4414,7.2481,1.8092
3.4627,7.2932,1.8208
3.4841,7.3386,1.8325
3.5056,7.3842,1.8444
3.5274,7.4301,1.8564
3.5492,7.4762,1.8686
3.5711,7.5227,1.8810
3.5933,7.5694,1.8935
3.6155,7.6163,1.9061
3.6379,7.6635,1.9190
3.6605,7.7110,1.9320
3.6831,7.7588,1.9451
3.7059,7.8068,1.9585
3.7289,7.8551,1.9720
3.7520,7.9037,1.9856
3.7753,7.9526,1.9995
3.7986,8.0017,2.0135
3.8221,8.0511,2.0277
3.8459,8.1008,2.0421
3.8697,8.1508,2.0567
3.8937,8.2010,2.0714
3.9178,8.2515,2.0864
3.9420,8.3024,2.1015
3.9665,8.3535,2.1169
3.9911,8.4048,2.1324
4.0159,8.4565,2.1481
4.0407,8.5085,2.1640
4.0658,8.5607,2.1802
4.0910,8.6133,2.1965
4.1164,8.6661,2.2130
4.1419,8.7193,2.2298
4.1676,8.7727,2.2467
4.1934,8.8264,2.2639
4.2194,8.8804,2.2813
4.2455,8.9347,2.2989
4.2719,8.9894,2.3168
4.2983,9.0443,2.3348
4.3250,9.0995,2.3531
4.3519,9.1550,2.3716
4.3788,9.2109,2.3904
4.4060,9.2670,2.4094
4.4332,9.3234,2.4286
4.4608,9.3802,2.4481
4.4884,9.4372,2.4678
4.5162,9.4946,2.4878
4.5442,9.5523,2.5080
4.5723,9.6102,2.5285
4.6007,9.6685,2.5492
4.6292,9.7271,2.5702
4.6579,9.7861,2.5914
4.6867,9.8453,2.6130
4.7158,9.9049,2.6347
4.7449,9.9647,2.6568
4.7744,10.0249,2.6791
4.8040,10.0854,2.7018
4.8336,10.1463,2.7247
4.8636,10.2074,2.7478
4.8937,10.2689,2.7713
4.9239,10.3307,2.7951
4.9544,10.3928,2.8192
4.9851,10.4553,2.8435
5.0160,10.5181,2.8682
5.0469,10.5812,2.8932
5.0781,10.6446,2.9184
5.1096,10.7083,2.9440
5.1412,10.7724,2.9700
5.1730,10.8368,2.9962
5.2049,10.9016,3.0228
5.2370,10.9666,3.0496
5.2694,11.0321,3.0769
5.3020,11.0978,3.1044
5.3347,11.1639,3.1323
5.3676,11.2303,3.1606
5.4007,11.2970,3.1892
5.4341,11.3641,3.2181
5.4676,11.4315,3.2474
5.5013,11.4992,3.2771
5.5353,11.5673,3.3071
5.5694,11.6357,3.3375
5.6036,11.7045,3.3683
5.6382,11.7736,3.3994
5.6729,11.8430,3.4309
5.7079,11.9128,3.4629
5.7430,11.9829,3.4952
5.7784,12.0533,3.5279
5.8139,12.1241,3.5610
5.8497,12.1952,3.5945
5.8857,12.2667,3.6284
5.9219,12.3385,3.6627
5.9583,12.4107,3.6974
5.9949,12.4831,3.7326
6.0317,12.5560,3.7682
6.0687,12.6291,3.8042
6.1060,12.7026,3.8407
6.1435,12.7765,3.8776
6.1811,12.8506,3.9149
6.2190,12.9252,3.9527
6.2572,13.0000,3.9910
6.2955,13.0752,4.0297
6.3340,13.1508,4.0689
6.3728,13.2266,4.1086
6.4118,13.3029,4.1487
6.4510,13.3794,4.1893
6.4905,13.4563,4.2305
6.5301,13.5335,4.2721
6.5700,13.6111,4.3142
6.6101,13.6890,4.3568
6.6505,13.7672,4.3999
6.6911,13.8458,4.4435
6.7319,13.9247,4.4877
6.7730,14.0039,4.5323
6.8143,14.0835,4.5776
6.8557,14.1634,4.6233
6.8975,14.2436,4.6696
6.9394,14.3242,4.7165
6.9816,14.4050,4.7639
7.0240,14.4863,4.8118
7.0668,14.5678,4.8603
7.1097,14.6496,4.9094
7.1528,14.7318,4.9591
7.1962,14.8143,5.0094
7.2398,14.8971,5.0603
7.2837,14.9803,5.1117
7.3279,15.0637,5.1638
7.3722,15.1475,5.2165
7.4168,15.2316,5.2698
7.4616,15.3160,5.3237
7.5067,15.4007,5.3782
7.5521,15.4857,5.4334
7.5977,15.5710,5.4892
7.6435,15.6566,5.5457
7.6895,15.7425,5.6028
7.7358,15.8287,5.6606
7.7825,15.9153,5.7191
7.8293,16.0021,5.7782
7.8763,16.0892,5.8381
7.9236,16.1765,5.8986
7.9713,16.2642,5.9598
8.0191,16.3522,6.0217
8.0671,16.4404,6.0844
8.1154,16.5289,6.1477
8.1641,16.6177,6.2118
8.2129,16.7067,6.2766
8.2620,16.7960,6.3421
8.3113,16.8856,6.4084
8.3610,16.9754,6.4755
8.4108,17.0655,6.5433
8.4609,17.1559,6.6119
8.5113,17.2465,6.6813
8.5620,17.3373,6.7514
8.6129,17.4284,6.8223
8.6640,17.5197,6.8941
8.7154,17.6112,6.9666
8.7671,17.7030,7.0400
8.8191,17.7950,7.1141
8.8712,17.8872,7.1892
8.9237,17.9796,7.2650
8.9765,18.0723,7.3417
9.0294,18.1651,7.4192
9.0827,18.2581,7.4976
9.1363,18.3513,7.5769
9.1900,18.4448,7.6571
9.2440,18.5383,7.7381
9.2983,18.6321,7.8200
9.3530,18.7261,7.9028
9.4078,18.8202,7.9866
9.4629,18.9144,8.0712
9.5182,19.0088,8.1568
9.5738,19.1034,8.2433
9.6298,19.1981,8.3307
9.6860,19.2929,8.4191
9.7424,19.3878,8.5085
9.7991,19.4829,8.5988
9.8561,19.5781,8.6900
9.9133,19.6734,8.7823
9.9708,19.7687,8.8755
10.0285,19.8642,8.9698
10.0865,19.9598,9.0650
10.1448,20.0554,9.1613
10.2034,20.1511,9.2586
10.2622,20.2468,9.3569
10.3213,20.3426,9.4562
10.3806,20.4384,9.5566
10.4403,20.5342,9.6581
10.5001,20.6301,9.7606
10.5602,20.7260,9.8641
10.6206,20.8219,9.9688
10.6813,20.9178,10.0745
10.7423,21.0136,10.1813
10.8035,21.1094,10.2893
10.8650,21.2052,10.3983
10.9267,21.3010,10.5085
10.9886,21.3967,10.6197
11.0509,21.4923,10.7321
11.1134,21.5878,10.8457
11.1761,21.6833,10.9604
11.2391,21.7786,11.0762
11.3023,21.8738,11.1932
11.3658,21.9689,11.3114
11.4296,22.0639,11.4308
11.4937,22.1587,11.5513
11.5580,22.2534,11.6731
11.6225,22.3479,11.7960
11.6873,22.4422,11.9202
11.7523,22.5362,12.0455
11.8176,22.6301,12.1721
11.8831,22.7238,12.2999
11.9489,22.8172,12.4290
12.0149,22.9103,12.5593
12.0812,23.0032,12.6908
12.1477,23.0958,12.8236
12.2144,23.1881,12.9577
12.2814,23.2801,13.0930
12.3487,23.3718,13.2296
12.4161,23.4631,13.3675
12.4838,23.5541,13.5067
12.5517,23.6447,13.6472
12.6199,23.7349,13.7890
12.6883,23.8247,13.9320
12.7569,23.9140,14.0764
12.8257,24.0030,14.2222
12.8948,24.0914,14.3692
12.9641,24.1794,14.5176
13.0336,24.2670,14.6673
13.1033,24.3540,14.8183
13.1732,24.4405,14.9707
13.2434,24.5264,15.1244
13.3138,24.6118,15.2795
13.3844,24.6966,15.4359
13.4551,24.7808,15.5937
13.5261,24.8643,15.7529
13.5973,24.9473,15.9134
13.6686,25.0296,16.0753
13.7402,25.1112,16.2386
13.8119,25.1921,16.4032
13.8839,25.2723,16.5693
13.9560,25.3518,16.7367
14.0284,25.4305,16.9055
14.1008,25.5084,17.0757
14.1735,25.5856,17.2473
14.2464,25.6619,17.4202
14.3193,25.7373,17.5946
14.3926,25.8119,17.7704
14.4659,25.8857,17.9475
14.5393,25.9585,18.1260
14.6131,26.0304,18.3060
14.6869,26.1013,18.4873
14.7608,26.1713,18.6700
14.8349,26.2402,18.8542
14.9092,26.3082,19.0397
14.9836,26.3750,19.2266
15.0581,26.4409,19.4149
15.1328,26.5056,19.6046
15.2074,26.5692,19.7956
15.2823,26.6317,19.9881
15.3574,26.6930,20.1819
15.4325,26.7531,20.3771
15.5077,26.8120,20.5737
15.5830,26.8697,20.7716
15.6584,26.9261,20.9709
15.7340,26.9812,21.1716
15.8095,27.0350,21.3736
15.8852,27.0875,21.5770
15.9610,27.1386,21.7817
16.0368,27.1883,21.9878
16.1127,27.2365,22.1951
16.1886,27.2834,22.4038
16.2647,27.3287,22.6138
16.3407,27.3726,22.8251
16.4167,27.4150,23.0377
16.4929,27.4557,23.2516
16.5691,27.4950,23.4668
16.6453,27.5326,23.6832
16.7215,27.5685,23.9009
16.7977,27.6029,24.1199
16.8740,27.6355,24.3400
16.9502,27.6664,24.5614
17.0264,27.6956,24.7840
17.1026,27.7230,25.0078
17.1788,27.7486,25.2328
17.2551,27.7724,25.4590
17.3312,27.7944,25.6863
17.4074,27.8145,25.9147
17.4834,27.8326,26.1443
17.5595,27.8489,26.3749
17.6354,27.8631,26.6067
17.7113,27.8754,26.8395
17.7872,27.8857,27.0734
17.8629,27.8940,27.3083
17.9386,27.9001,27.5442
18.0142,27.9042,27.7812
18.0895,27.9062,28.0191
18.1649,27.9060,28.2579
18.2402,27.9036,28.4977
18.3153,27.8991,28.7384
18.3902,27.8923,28.9800
18.4651,27.8832,29.2225
18.5398,27.8719,29.4658
18.6143,27.8583,29.7099
18.6887,27.8423,29.9549
18.7629,27.8240,30.2006
18.8368,27.8033,30.4470
18.9106,27.7802,30.6941
18.9843,27.7547,30.9420
19.0577,27.7267,31.1904
19.1308,27.6962,31.4396
19.2038,27.6632,31.6893
19.2765,27.6277,31.9396
19.3490,27.5896,32.1904
19.4212,27.5490,32.4418
19.4932,27.5058,32.6936
19.5649,27.4599,32.9459
19.6363,27.4114,33.1986
19.7074,27.3602,33.4517
19.7783,27.3064,33.7051
19.8488,27.2498,33.9588
19.9190,27.1905,34.2128
19.9888,27.1285,34.4671
20.0584,27.0637,34.7215
20.1276,26.9962,34.9762
20.1964,26.9258,35.2309
20.2649,26.8526,35.4858
20.3330,26.7766,35.7407
20.4007,26.6977,35.9956
20.4680,26.6159,36.2505
20.5350,26.5313,36.5054
20.6015,26.4437,36.7601
20.6675,26.3533,37.0147
20.7332,26.2599,37.2691
20.7984,26.1636,37.5233
20.8631,26.0643,37.7772
20.9273,25.9620,38.0308
20.9911,25.8568,38.2841
21.0545,25.7486,38.5369
21.1173,25.6374,38.7893
21.1797,25.5232,39.0412
21.2415,25.4060,39.2926
21.3027,25.2857,39.5434
21.3635,25.1625,39.7936
21.4237,25.0362,40.0431
21.4834,24.9069,40.2919
21.5424,24.7745,40.5399
21.6009,24.6391,40.7871
21.6589,24.5006,41.0334
21.7162,24.3591,41.2788
21.7729,24.2145,41.5233
21.8290,24.0669,41.7668
21.8845,23.9163,42.0092
21.9394,23.7626,42.2505
21.9935,23.6059,42.4907
22.0471,23.4461,42.7297
22.1000,23.2833,42.9674
22.1522,23.1174,43.2038
22.2037,22.9486,43.4389
22.2546,22.7767,43.6726
22.3047,22.6019,43.9048
22.3541,22.4240,44.1355
22.4028,22.2432,44.3647
22.4507,22.0594,44.5923
22.4980,21.8726,44.8183
22.5444,21.6829,45.0425
22.5902,21.4902,45.2651
22.6351,21.2947,45.4858
22.6792,21.0962,45.7047
22.7226,20.8949,45.9216
22.7652,20.6907,46.1367
22.8070,20.4837,46.3498
22.8479,20.2738,46.5608
22.8881,20.0612,46.7697
22.9274,19.8457,46.9765
22.9658,19.6276,47.1811
23.0035,19.4067,47.3835
23.0403,19.1831,47.5836
23.0761,18.9568,47.7814
23.1112,18.7279,47.9769
23.1453,18.4964,48.1699
23.1786,18.2622,48.3604
23.2110,18.0256,48.5485
23.2424,17.7864,48.7340
23.2730,17.5447,48.9169
23.3027,17.3005,49.0971
23.3314,17.0540,49.2747
23.3592,16.8050,49.4496
23.3861,16.5537,49.6217
23.4120,16.3001,49.7910
23.4370,16.0442,49.9575
23.4610,15.7861,50.1210
23.4841,15.5258,50.2817
23.5062,15.2633,50.4394
23.5273,14.9988,50.5941
23.5474,14.7321,50.7457
23.5666,14.4635,50.8943
23.5848,14.1928,51.0398
23.6019,13.9202,51.1821
23.6182,13.6458,51.3213
23.6334,13.3694,51.4572
23.6475,13.0913,51.5899
23.6607,12.8115,51.7194
23.6729,12.5299,51.8456
23.6840,12.2467,51.9684
23.6941,11.9620,52.0879
23.7032,11.6756,52.2040
23.7113,11.3878,52.3167
23.7183,11.0985,52.4259
23.7243,10.8078,52.5317
23.7293,10.5158,52.6340
23.7333,10.2225,52.7329
23.7361,9.9280,52.8282
23.7380,9.6323,52.9200
23.7388,9.3355,53.0082
23.7385,9.0376,53.0928
23.7372,8.7387,53.1739
23.7349,8.4389,53.2513
23.7315,8.1381,53.3251
23.7271,7.8365,53.3953
23.7216,7.5341,53.4619
23.7152,7.2310,53.5248
23.7076,6.9272,53.5840
23.6990,6.6229,53.6396
23.6893,6.3179,53.6915
23.6786,6.0125,53.7397
23.6668,5.7066,53.7842
23.6540,5.4003,53.8251
23.6402,5.0937,53.8622
23.6253,4.7868,53.8957
23.6094,4.4798,53.9254
23.5925,4.1725,53.9515
23.5744,3.8652,53.9739
23.5554,3.5579,53.9926
23.5354,3.2505,54.0076
23.5142,2.9433,54.0190
23.4922,2.6362,54.0266
23.4690,2.3292,54.0307
23.4449,2.0226,54.0310
23.4198,1.7162,54.0278
23.3936,1.4102,54.0209
23.3664,1.1046,54.0104
23.3382,0.7995,53.9963
23.3091,0.4949,53.9786
23.2789,0.1908,53.9573
23.2479,-0.1125,53.9325
23.2157,-0.4152,53.9042
23.1826,-0.7172,53.8723
23.1485,-1.0183,53.8370
23.1136,-1.3187,53.7982
23.0775,-1.6181,53.7559
23.0407,-1.9165,53.7103
23.0028,-2.2140,53.6612
22.9639,-2.5104,53.6087
22.9242,-2.8057,53.5529
22.8836,-3.0999,53.4938
22.8420,-3.3929,53.4314
22.7996,-3.6846,53.3657
22.7561,-3.9750,53.2967
22.7118,-4.2641,53.2246
22.6667,-4.5519,53.1493
22.6206,-4.8382,53.0709
22.5737,-5.1230,52.9893
22.5259,-5.4063,52.9047
22.4773,-5.6881,52.8170
22.4278,-5.9683,52.7263
22.3774,-6.2469,52.6327
22.3264,-6.5237,52.5361
22.2744,-6.7989,52.4366
22.2216,-7.0723,52.3342
22.1680,-7.3440,52.2291
22.1136,-7.6138,52.1211
22.0584,-7.8818,52.0104
22.0025,-8.1478,51.8970
21.9458,-8.4120,51.7809
21.8884,-8.6742,51.6623
21.8302,-8.9344,51.5410
21.7713,-9.1926,51.4172
21.7115,-9.4488,51.2908
21.6512,-9.7029,51.1621
21.5901,-9.9548,51.0309
21.5283,-10.2047,50.8973
21.4659,-10.4524,50.7614
21.4027,-10.6979,50.6232
21.3389,-10.9412,50.4828
21.2744,-11.1823,50.3402
21.2094,-11.4212,50.1954
21.1436,-11.6577,50.0485
21.0773,-11.8920,49.8996
21.0103,-12.1240,49.7486
20.9428,-12.3537,49.5957
20.8745,-12.5810,49.4408
20.8058,-12.8059,49.2840
20.7365,-13.0285,49.1254
20.6667,-13.2487,48.9650
20.5963,-13.4665,48.8028
20.5253,-13.6818,48.6390
20.4539,-13.8948,48.4734
20.3818,-14.1053,48.3063
20.3094,-14.3133,48.1375
20.2364,-14.5189,47.9673
20.1629,-14.7221,47.7955
20.0890,-14.9227,47.6223
20.0145,-15.1209,47.4478
19.9397,-15.3166,47.2718
19.8644,-15.5098,47.0946
19.7887,-15.7005,46.9161
19.7126,-15.8887,46.7364
19.6361,-16.0745,46.5554
19.5591,-16.2577,46.3734
19.4818,-16.4384,46.1903
19.4041,-16.6166,46.0061
19.3261,-16.7923,45.8209
19.2477,-16.9655,45.6347
19.1690,-17.1362,45.4476
19.0899,-17.3044,45.2596
19.0105,-17.4701,45.0708
18.9308,-17.6333,44.8812
18.8507,-17.7940,44.6908
18.7705,-17.9523,44.4997
18.6900,-18.1081,44.3079
18.6090,-18.2614,44.1155
18.5280,-18.4122,43.9224
18.4467,-18.5606,43.7288
18.3651,-18.7066,43.5346
18.2833,-18.8501,43.3400
18.2013,-18.9912,43.1449
18.1191,-19.1299,42.9494
18.0367,-19.2661,42.7534
17.9541,-19.4000,42.5572
17.8713,-19.5315,42.3606
17.7883,-19.6607,42.1637
17.7052,-19.7874,41.9666
17.6220,-19.9118,41.7693
17.5386,-20.0339,41.5718
17.4551,-20.1537,41.3742
17.3715,-20.2712,41.1764
17.2877,-20.3864,40.9785
17.2038,-20.4993,40.7806
17.1199,-20.6100,40.5827
17.0359,-20.7184,40.3848
16.9517,-20.8246,40.1869
16.8676,-20.9285,39.9891
16.7834,-21.0303,39.7913
16.6991,-21.1299,39.5937
16.6148,-21.2274,39.3962
16.5305,-21.3227,39.1990
16.4461,-21.4159,39.0019
16.3617,-21.5070,38.8050
16.2773,-21.5960,38.6084
16.1929,-21.6829,38.4121
16.1086,-21.7678,38.2160
16.0242,-21.8506,38.0203
15.9399,-21.9315,37.8250
15.8556,-22.0103,37.6300
15.7714,-22.0872,37.4354
15.6872,-22.1621,37.2412
15.6030,-22.2351,37.0474
15.5189,-22.3062,36.8541
15.4349,-22.3754,36.6613
15.3509,-22.4427,36.4690
15.2671,-22.5082,36.2772
15.1833,-22.5719,36.0859
15.0996,-22.6337,35.8952
15.0161,-22.6937,35.7051
14.9326,-22.7520,35.5155
14.8492,-22.8085,35.3266
14.7660,-22.8633,35.1382
14.6829,-22.9164,34.9505
14.6000,-22.9678,34.7635
14.5172,-23.0176,34.5771
14.4346,-23.0657,34.3914
14.3520,-23.1122,34.2064
14.2696,-23.1570,34.0221
14.1875,-23.2003,33.8385
14.1054,-23.2421,33.6557
14.0236,-23.2823,33.4736
13.9420,-23.3209,33.2923
13.8605,-23.3581,33.1117
13.7792,-23.3938,32.9319
13.6982,-23.4281,32.7529
13.6173,-23.4609,32.5747
13.5366,-23.4923,32.3974
13.4561,-23.5223,32.2208
13.3759,-23.5509,32.0451
13.2959,-23.5782,31.8702
13.2160,-23.6041,31.6962
13.1365,-23.6287,31.5230
13.0572,-23.6520,31.3507
12.9781,-23.6741,31.1793
12.8992,-23.6949,31.0087
12.8207,-23.7144,30.8390
12.7423,-23.7328,30.6702
12.6642,-23.7499,30.5023
12.5863,-23.7659,30.3353
12.5088,-23.7807,30.1693
12.4315,-23.7944,30.0041
12.3544,-23.8070,29.8398
12.2776,-23.8184,29.6765
12.2011,-23.8288,29.5141
12.1249,-23.8381,29.3526
12.0490,-23.8464,29.1921
11.9733,-23.8536,29.0325
11.8979,-23.8598,28.8738
11.8229,-23.8650,28.7161
11.7481,-23.8693,28.5593
11.6737,-23.8726,28.4035
11.5995,-23.8750,28.2486
11.5256,-23.8764,28.0947
11.4520,-23.8770,27.9417
11.3788,-23.8766,27.7896
11.3058,-23.8754,27.6386
11.2331,-23.8733,27.4884
11.1609,-23.8704,27.3393
11.0888,-23.8667,27.1911
11.0171,-23.8621,27.0438
10.9458,-23.8568,26.8975
10.8747,-23.8507,26.7522
10.8040,-23.8438,26.6078
10.7335,-23.8362,26.4644
10.6635,-23.8279,26.3219
10.5938,-23.8188,26.1803
10.5243,-23.8091,26.0398
10.4553,-23.7986,25.9001
10.3865,-23.7875,25.7615
10.3181,-23.7758,25.6237
10.2501,-23.7634,25.4870
10.1823,-23.7504,25.3511
10.1149,-23.7367,25.2162
10.0479,-23.7225,25.0822
9.9812,-23.7077,24.9492
9.9148,-23.6922,24.8171
9.8488,-23.6763,24.6860
9.7831,-23.6598,24.5557
9.7178,-23.6427,24.4264
9.6529,-23.6252,24.2980
9.5881,-23.6071,24.1706
9.5239,-23.5885,24.0440
9.4600,-23.5695,23.9184
9.3964,-23.5499,23.7937
9.3332,-23.5299,23.6698
9.2702,-23.5095,23.5469
9.2077,-23.4886,23.4249
9.1455,-23.4673,23.3038
9.0837,-23.4455,23.1835
9.0222,-23.4234,23.0642
8.9611,-23.4008,22.9457
8.9004,-23.3779,22.8281
8.8400,-23.3546,22.7114
8.7798,-23.3309,22.5956
8.7201,-23.3069,22.4806
8.6608,-23.2826,22.3665
8.6018,-23.2578,22.2532
8.5432,-23.2328,22.1408
8.4849,-23.2075,22.0293
8.4270,-23.1818,21.9185
8.3694,-23.1559,21.8087
8.3122,-23.1296,21.6996
8.2553,-23.1031,21.5914
8.1987,-23.0763,21.4840
8.1426,-23.0492,21.3774
8.0868,-23.0219,21.2717
8.0313,-22.9943,21.1667
