1.0005
1.0011
1.0017
1.0024
1.0032
1.0040
1.0049
1.0058
1.0068
1.0079
1.0091
1.0103
1.0115
1.0129
1.0143
1.0157
1.0172
1.0188
1.0205
1.0222
1.0239
1.0258
1.0276
1.0296
1.0316
1.0337
1.0358
1.0380
1.0402
1.0426
1.0449
1.0474
1.0499
1.0524
1.0550
1.0577
1.0604
1.0632
1.0661
1.0690
1.0719
1.0750
1.0781
1.0812
1.0844
1.0877
1.0910
1.0944
1.0978
1.1013
1.1049
1.1085
1.1122
1.1159
1.1197
1.1236
1.1275
1.1314
1.1355
1.1396
1.1437
1.1479
1.1522
1.1565
1.1609
1.1653
1.1698
1.1744
1.1790
1.1837
1.1884
1.1932
1.1981
1.2030
1.2079
1.2130
1.2181
1.2232
1.2284
1.2337
1.2390
1.2444
1.2499
1.2554
1.2610
1.2666
1.2723
1.2780
1.2839
1.2897
1.2957
1.3017
1.3077
1.3138
1.3200
1.3263
1.3326
1.3389
1.3454
1.3519
1.3584
1.3650
1.3717
1.3785
1.3853
1.3921
1.3991
1.4061
1.4131
1.4202
1.4274
1.4347
1.4420
1.4494
1.4568
1.4643
1.4719
1.4796
1.4873
1.4950
1.5029
1.5108
1.5188
1.5268
1.5349
1.5431
1.5513
1.5597
1.5680
1.5765
1.5850
1.5936
1.6023
1.6110
1.6198
1.6286
1.6376
1.6466
1.6557
1.6648
1.6741
1.6833
1.6927
1.7022
1.7117
1.7213
1.7309
1.7406
1.7505
1.7603
1.7703
1.7803
1.7904
1.8006
1.8109
1.8212
1.8316
1.8421
1.8527
1.8633
1.8741
1.8849
1.8958
1.9067
1.9178
1.9289
1.9401
1.9514
1.9627
1.9742
1.9857
1.9973
2.0090
2.0208
2.0327
2.0446
2.0566
2.0688
2.0810
2.0932
2.1056
2.1181
2.1306
2.1433
2.1560
2.1688
2.1817
2.1947
2.2078
2.2210
2.2342
2.2476
2.2610
2.2746
2.2882
2.3019
2.3157
2.3296
2.3437
2.3578
2.3720
2.3863
2.4007
2.4151
2.4297
2.4444
2.4592
2.4741
2.4891
2.5042
2.5193
2.5346
2.5500
2.5655
2.5811
2.5968
2.6126
2.6285
2.6446
2.6607
2.6769
2.6932
2.7097
2.7262
2.7429
2.7597
2.7766
2.7935
2.8107
2.8279
2.8452
2.8626
2.8802
2.8979
2.9157
2.9336
2.9516
2.9697
2.9880
3.0064
3.0248
3.0435
3.0622
3.0810
3.1000
3.1191
3.1383
3.1577
3.1772
3.1968
3.2165
3.2363
3.2563
3.2764
3.2966
3.3170
3.3375
3.3581
3.3789
3.3998
3.4208
3.4419
3.4632
3.4846
3.5062
3.5279
3.5497
3.5717
3.5938
3.6161
3.6385
3.6610
3.6837
3.7065
3.7295
3.7526
3.7758
3.7992
3.8228
3.8465
3.8703
3.8943
3.9184
3.9427
3.9672
3.9918
4.0165
4.0414
4.0665
4.0917
4.1171
4.1426
4.1683
4.1941
4.2201
4.2463
4.2726
4.2991
4.3258
4.3526
4.3796
4.4067
4.4341
